ine_label	utterance	num_tokens
UNK:UNK	"Jaques,  After meeting with George and Larry, it was clear that we have different  definitions of cost and profit.  Their version includes the salary of a  superintendent and a junior superintendent as hard costs equivalent to third  party subs and materials.  Then there is a layer of ""construction management""  fees of 10%.  There are some small incidental cost that they listed would be  paid out of this money.  But I think the majority of it is profit.  Finally  the builders profit of 1.4 million.  Keith and I were not sure whether we would be open to paying the supers out  of the cost or having them be paid out of the builders profit.  After all, if  they are the builders why does there need to be two additional supervisors?   We were definitely not intending to insert an additional 10% fee in addition  to the superintendent costs.  George claims that all of these costs have been  in the cost estimates that we have been using.  I reviewed the estimates and  the superintendents are listed but I don't think the construction management  fee is included.  George gave me some contracts that show how these fees are standard.  I will  review and let you know what I think.  The GP issues don't seem to be a point of contention.  They are agreeable to  the 3 out 4 approval process.  Let me know if you have opinions or sources that I can use to push for  only  true costs + 1.4 million.  Phillip"	252
UNK:UNK	George,  Please send the latest cost estimates when you get a chance this morning.  Phillip	15
UNK:UNK	Jeanie,  Lavorato called me into his office to question me about my inquiries into  part time.  Nice confidentiality.  Since I have already gotten the grief, it  would be nice to get some useful information.  What did you find out about  part time, leave of absences, and sabbaticals?  My interest is for 2002.  Phillip	53
UNK:UNK	"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/18/2001  07:44 PM ---------------------------   ""George Richards"" <cbpres@austin.rr.com> on 02/15/2001 05:23:35 AM Please respond to <cbpres@austin.rr.com> To: ""Phillip Allen"" <pallen@enron.com> cc: ""Larry Lewter"" <LLEWTER@austin.rr.com>  Subject: DRAW2.xls   Enclosed is a copy of one of the draws submitted to Bank One for a prior job.  George W. Richards Creekside Builders, LLC    - DRAW2.xls"	76
UNK:UNK	I would like to have a copy of the appraisal.  See you Monday at 2.  Phillip	16
UNK:UNK	[IMAGE]  Phillip:  Please excuse my oversight is not getting the proforma back to you in a  usable format.? I did not realize that I had selected winmail.dat rather than  sending it as an attachment.?? Then, I did not notice that I had overlooked  your email until today. ??That spread sheet is attached and an updated  proforma will go out to you this evening or tomorrow morning with a timeline.  ?  George W. Richards  Creekside Builders, LLC  ?  - image001.jpg  - image001.jpg  - SM134 Proforma.xls	83
UNK:UNK	Andrew,  Here is an asset statement.  I will mail my 98 & 99 Tax returns plus a 2000  W2.  Is this sufficient?    Phillip Allen 713-853-7041 wk 713-463-8626 home	31
UNK:UNK	Lee,  Can you provide me with a copy of the original loan and a copy of the  original appraisal.    My fax number is 713-646-2391  Mailing address: 8855 Merlin Ct, Houston, TX 77055  Thank you,  Phillip Allen	38
UNK:UNK	"Jeff,  Here is the application from SPB.  I guess they want to use the same form as  a new loan application.  I have a call in to Lee O'Donnell to try to find out  if there is a shorter form.  What do I need to be providing to the buyer  according to the contract.  I was planning on bringing a copy of the survey  and a rentroll including deposits on Monday.  Please let me know this morning  what else I should be putting together.   Phillip   ---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/16/2001  08:47 AM ---------------------------   ""O'Donnell, Lee (SPB)"" <LODonnell@spbank.com> on 02/15/2001 05:36:08 PM To: ""'Phillip.K.Allen@enron.com'"" <Phillip.K.Allen@enron.com> cc:   Subject: RE:   I was told that you were faxed the loan application.  I will send attachment for a backup.  Also, you will need to provide a current rent roll and 1999 & 2000 operating history (income & expense).  Call me if you need some help.  Thanks  Lee O'Donnell  -----Original Message----- From: Phillip.K.Allen@enron.com [mailto:Phillip.K.Allen@enron.com] Sent: Thursday, February 15, 2001 11:34 AM To: lodonnell@spbank.com Subject:   Lee,  My fax number is 713-646-2391.  Please fax me a loan application that I can pass on to the buyer.  Phillip Allen pallen@enron.com 713-853-7041    - Copy of Loan App.tif  - Copy of Multifamily forms"	240
UNK:UNK	Forward Reg Dickson's resume to Ted Bland for consideration for the trading  track program.  He is overqualified and I'm sure too expensive to fill the  scheduling position I have available.  I will work with Cournie Parker to  evaluate the other resumes.  Phillip	44
UNK:UNK	Lucy,  Thanks for clearing up the 2/2 file.  Moving on to 2/9, here are some  questions:     #1 It looks like he just missed 1/26&2/9 of $110.  I can't tell if he still  owes $47 on his deposit.  #13 I show she missed rent on 1/26 and still owes $140.  #15 Try and follow up with Tomas about the $95.  Hopefully, he won't have a  bad reaction.  #20b Missed rent?  #26  Has she paid any deposit or rent?  #27 Missed rent?	88
UNK:UNK	Lee,  My fax number is 713-646-2391.  Please fax me a loan application that I can  pass on to the buyer.  Phillip Allen pallen@enron.com 713-853-7041	30
UNK:UNK	Lucy,  Here is the 2/2 rentroll.  The total does not equal the bank deposit.  Your  earlier response answered the questions for #3,11,15,20a, and 35.  But the deposit was $495 more than the rentroll adds up to.  If the answer to  this question lies in apartment 1,13, and 14, can you update this file and  send it back.  Now I am going to work on a rentroll for this Friday.  I will probably send  you some questions about the 2/9 rentroll.  Let's get this stuff clean today.  Phillip	94
UNK:UNK	no.  I am on msn messenger.	6
UNK:UNK	Thanks for the website.	4
UNK:UNK	Lucy,   Here is a rentroll for this week.  The one you sent for 11/24 looked good.   It seems like most people are paying on time.  Did you rent an efficiency to  the elderly woman on a fixed income?  Go ahead a use your judgement on the  rent prices for the vacant units.  If you need to lower the rent by $10 or  $20 to get things full, go ahead.   I will be out of the office on Thursday.  I will talk to you on Friday.  Phillip	87
UNK:UNK	Colleen,  I checked the transport model and found the following extrinsic values on  January 2nd versus February 11:     1/2  2/11  Stanfield to Malin 209  81  SJ/Perm. to Socal 896  251  Sj to Socal  2747  768  PGE/Top to Citygate 51  3  PGE/Top to KRS 16  4  SJ to Valero  916  927   If these numbers are correct, then we haven't increased the extrinsic value  since the beginning of the year.  Can you confirm that I am looking at the  right numbers?   Phillip	86
UNK:UNK	---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/12/2001  12:18 PM --------------------------- To: Phillip K Allen/HOU/ECT@ECT cc:   Subject: Re: AEC Volumes at OPAL	28
UNK:UNK	---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/12/2001  12:15 PM --------------------------- To: Phillip K Allen/HOU/ECT@ECT cc:   Subject: Re: AEC Volumes at OPAL	28
UNK:UNK	"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/12/2001  11:57 AM --------------------------- From: Mark Whitt@ENRON on 02/08/2001 03:44 PM MST Sent by: Mark Whitt@ENRON To: Phillip K Allen/HOU/ECT@ECT cc: Barry Tycholiz/NA/Enron@ENRON, Paul T Lucci/NA/Enron@Enron  Subject: AEC Volumes at OPAL  Phillip these are the volumes that AEC is considering selling at Opal over  the next five years.  The structure they are looking for is a firm physical  sale at a NYMEX related price.  There is a very good chance that they will do  this all with one party.  We are definitely being considered as that party.   Given what we have seen in the marketplace they may be one of the few  producers willing to sell long dated physical gas for size into Kern River.  What would be your bid for this gas?   ----- Forwarded by Mark Whitt/NA/Enron on 02/08/2001 03:13 PM -----  	Tyrell Harrison@ECT 	Sent by: Tyrell Harrison@ECT 	02/08/2001 03:12 PM 		  		 To: Mark Whitt/NA/Enron@Enron 		 cc:  		 Subject: AEC Volumes at OPAL"	186
UNK:UNK	"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/12/2001  11:09 AM --------------------------- From: Mark Whitt@ENRON on 02/09/2001 03:38 PM MST Sent by: Mark Whitt@ENRON To: Barry Tycholiz/NA/Enron@ENRON, Phillip K Allen/HOU/ECT@ECT, Mike  Grigsby/HOU/ECT@ECT, Paul T Lucci/NA/Enron@Enron, Kim Ward/HOU/ECT@ECT,  Stephanie Miller/Corp/Enron@ENRON cc:   Subject: California Gas Demand Growth  This should probably be researched further.  If they can really build this  many plants it could have a huge impact on the Cal border basis.  Obviously  it is dependent on what capacity is added on Kern, PGT and TW but it is hard  to envision enough subscriptions to meet this demand.  Even if it is  subscribed it will take 18 months to 2 years to build new pipe therefore the  El Paso 1.2 Bcf/d could be even more valuable.   Mark   ----- Forwarded by Mark Whitt/NA/Enron on 02/09/2001 03:04 PM -----  	Tyrell Harrison@ECT 	Sent by: Tyrell Harrison@ECT 	02/09/2001 09:26 AM 		  		 To: Barry Tycholiz/NA/Enron@ENRON, Mark Whitt/NA/Enron@Enron, Paul T  Lucci/NA/Enron@Enron, Kim Ward/HOU/ECT@ECT, Stephanie  Miller/Corp/Enron@ENRON, Phillip K Allen/HOU/ECT@ECT 		 cc:  		 Subject: California Gas Demand Growth     If you wish to run sensitivities to heat rate and daily dispatch,  I have  attached the spreadsheet below.   Tyrell 303 575 6478"	240
UNK:UNK	Lucy,  Here is a draft of a memo we should distribute to the units that are subject  to caps.  I wrote it as if it were from you.  It should come from the manager.  It is very important that we tell new tenants what the utility cap for there  unit is when they move in.  This needs to be written in on their lease.  When you have to talk to a tenant complaining about the overages emphasize  that it is only during the peak months and it is already warming up.    Have my Dad read the memo before you put it out.   You guys can make changes  if you need to.      Next week we need to take inventory of all air conditioners and  refrigerators.  We have to get this done next week.  I will email you a form  to use to record serial numbers.  The prospective buyers want this  information plus we need it for our records.  Something to look forward to.  It is 2 PM and I have to leave the office.  Please have my Dad call me with  the information about the units at home 713-463-8626.  He will know what I  mean.  Talk to you later,  Phillip	201
UNK:UNK	"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 02/09/2001  09:26 AM ---------------------------   ""Jeff Smith"" <jsmith@austintx.com> on 02/08/2001 07:08:03 PM To: <Phillip.K.Allen@enron.com> cc:   Subject: the stage   I am sending the Dr. a contract for Monday delivery.  He is offering $739,000 with $73,900 down.  He wants us to finish the work on the units that are being renovated now. We need to specify those units in the contract.  We also need to specify the units that have not been remodeled.  I think he will be a good buyer.  He is a local with plenty of cash.  Call me after you get this message.  Jeff Smith The Smith Company 2714 Bee Cave Road, Suite 100-D Austin, Texas? 78746 512-732-0009 512-732-0010 fax 512-751-9728 mobile"	141
UNK:UNK	"Lucy,  Here is the rentroll for this Friday.  Sorry it is so late.    There are a few problems with the rentroll from 2/2.  1.  I know you mentioned the deposit would be 5360.65 which is what the bank  is showing, but the rentroll only adds up to 4865.   The missing money on the  spreadsheet is probably the answer to my other questions below.  2.  #1 Did he pay the rent he missed on 1/26?  3.  #3 Did he miss rent on 1/26 and 2/2?  4.  #11 Missed on 2/2?  5.  #13 Missed on 1/26?  6.  #14  missed on 2/2?  7.  #15 missed on 2/2 and has not paid the 95 from 1/19?  8.  #20a missed on 2/2?  9.  #35 missed on 2/2?  My guess is some of these were paid but not recorded on the 2/2 rentroll.   You may have sent me a message over the ""chat"" line that I don't remember on  some of these.  I just want to get the final rentroll to tie exactly to the  bank deposit.  Will have some time today to work on a utility letter.  Tried to call Wade  last night at 5:30 but couldn't reach him.  Will try again today.  I believe that a doctor from Seguin is going to make an offer.  Did you meet  them?  If so, what did you think?  Phillip"	238
